,Date,Fine_dust(㎍/㎥),Precipitation(mm),Snow_depth(cm),Day_type,Season,Year,FD_Grade,P_Grade,S_Grade,Snow_depth(mm)
233,2021-08-22,0.05249343832020997,0.0,0.0,Weekend,Summer,2021,Good,Dry,No_Snow,0.0
234,2021-08-23,0.07349081364829396,0.041997729852440414,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,0.0
235,2021-08-24,0.028871391076115485,0.05959137343927356,0.0,Weekday,Summer,2021,Good,Moderate,No_Snow,0.0
236,2021-08-25,0.03412073490813648,0.0017026106696935302,0.0,Weekday,Summer,2021,Good,Light,No_Snow,0.0
237,2021-08-26,0.10498687664041995,0.003972758229284903,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,0.0
238,2021-08-27,0.07349081364829396,0.005107832009080591,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,0.0
239,2021-08-28,0.09711286089238845,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,0.0
240,2021-08-29,0.08923884514435695,0.005107832009080591,0.0,Weekend,Summer,2021,Normal,Light,No_Snow,0.0
241,2021-08-30,0.09973753280839895,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,0.0
242,2021-08-31,0.07611548556430446,0.43927355278093083,0.0,Weekday,Summer,2021,Normal,Heavy,No_Snow,0.0
243,2021-09-01,0.0026246719160104987,0.004540295119182748,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
244,2021-09-02,0.023622047244094488,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
245,2021-09-03,0.023622047244094488,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
246,2021-09-04,0.010498687664041995,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
247,2021-09-05,0.015748031496062992,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
248,2021-09-06,0.028871391076115485,0.06810442678774122,0.0,Weekday,Fall,2021,Good,Moderate,No_Snow,0.0
249,2021-09-07,0.015748031496062992,0.16799091940976166,0.0,Weekday,Fall,2021,Good,Moderate,No_Snow,0.0
250,2021-09-08,0.01837270341207349,0.009080590238365495,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
251,2021-09-09,0.08398950131233596,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
252,2021-09-10,0.08661417322834646,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
253,2021-09-11,0.07349081364829396,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
254,2021-09-12,0.03412073490813648,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
255,2021-09-13,0.04461942257217848,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
256,2021-09-14,0.031496062992125984,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
257,2021-09-15,0.02099737532808399,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
258,2021-09-16,0.015748031496062992,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
259,2021-09-17,0.02099737532808399,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
260,2021-09-18,0.02099737532808399,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
261,2021-09-19,0.015748031496062992,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
262,2021-09-20,0.01837270341207349,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
263,2021-09-21,0.03674540682414698,0.38649262202043133,0.0,Weekend,Fall,2021,Good,Heavy,No_Snow,0.0
264,2021-09-22,0.026246719160104987,0.025539160045402954,0.0,Weekend,Fall,2021,Good,Light,No_Snow,0.0
265,2021-09-23,0.026246719160104987,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
266,2021-09-24,0.031496062992125984,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
267,2021-09-25,0.010498687664041995,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
268,2021-09-26,0.005249343832020997,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
269,2021-09-27,0.015748031496062992,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
270,2021-09-28,0.015748031496062992,0.007377979568671965,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
271,2021-09-29,0.028871391076115485,0.07434733257661749,0.0,Weekday,Fall,2021,Good,Moderate,No_Snow,0.0
272,2021-09-30,0.047244094488188976,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
273,2021-10-01,0.08136482939632546,0.07548240635641318,0.0,Weekday,Fall,2021,Normal,Moderate,No_Snow,0.0
274,2021-10-02,0.057296891942561226,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
275,2021-10-03,0.08136482939632546,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
276,2021-10-04,0.07349081364829396,0.020431328036322364,0.0,Weekend,Fall,2021,Normal,Light,No_Snow,0.0
277,2021-10-05,0.06299212598425197,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
278,2021-10-06,0.010498687664041995,0.03632236095346198,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
279,2021-10-07,0.023622047244094488,0.026106696935300797,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
280,2021-10-08,0.05249343832020997,0.01986379114642452,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
281,2021-10-09,0.013123359580052493,0.002270147559591374,0.0,Weekend,Fall,2021,Good,Light,No_Snow,0.0
282,2021-10-10,0.04199475065616798,0.08059023836549377,0.0,Weekend,Fall,2021,Good,Moderate,No_Snow,0.0
283,2021-10-11,0.04199475065616798,0.0017026106696935302,0.0,Weekend,Fall,2021,Good,Light,No_Snow,0.0
284,2021-10-12,0.015748031496062992,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
285,2021-10-13,0.02099737532808399,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
286,2021-10-14,0.04199475065616798,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
287,2021-10-15,0.047244094488188976,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
288,2021-10-16,0.05774278215223097,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
289,2021-10-17,0.03412073490813648,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
290,2021-10-18,0.049868766404199474,0.03178206583427923,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
291,2021-10-19,0.09186351706036745,0.024971623155505114,0.0,Weekday,Fall,2021,Normal,Light,No_Snow,0.0
292,2021-10-20,0.06561679790026247,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
293,2021-10-21,0.07086614173228346,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
294,2021-10-22,0.08136482939632546,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
295,2021-10-23,0.08136482939632546,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
296,2021-10-24,0.06561679790026247,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
297,2021-10-25,0.06036745406824147,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
298,2021-10-26,0.12860892388451445,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
299,2021-10-27,0.13385826771653542,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
300,2021-10-28,0.06036745406824147,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
301,2021-10-29,0.03674540682414698,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
302,2021-10-30,0.04461942257217848,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
303,2021-10-31,0.08398950131233596,0.003972758229284903,0.0,Weekend,Fall,2021,Normal,Light,No_Snow,0.0
304,2021-11-01,0.10498687664041995,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
305,2021-11-02,0.10236220472440945,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
306,2021-11-03,0.10761154855643046,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
307,2021-11-04,0.16010498687664043,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
308,2021-11-05,0.1732283464566929,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
309,2021-11-06,0.1443569553805774,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
310,2021-11-07,0.06299212598425197,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
311,2021-11-08,0.01837270341207349,0.14585698070374575,0.0,Weekday,Fall,2021,Good,Moderate,No_Snow,0.0
312,2021-11-09,0.013123359580052493,0.011350737797956869,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
313,2021-11-10,0.028871391076115485,0.0017026106696935302,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
314,2021-11-11,0.028871391076115485,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
315,2021-11-12,0.031496062992125984,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
316,2021-11-13,0.04461942257217848,0.0,0.0,Weekend,Fall,2021,Good,Dry,No_Snow,0.0
317,2021-11-14,0.12073490813648294,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
318,2021-11-15,0.11023622047244094,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
319,2021-11-16,0.09448818897637795,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
320,2021-11-17,0.06561679790026247,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
321,2021-11-18,0.12860892388451445,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
322,2021-11-19,0.24671916010498685,0.0,0.0,Weekday,Fall,2021,Bad,Dry,No_Snow,0.0
323,2021-11-20,0.3464566929133858,0.0,0.0,Weekend,Fall,2021,Bad,Dry,No_Snow,0.0
324,2021-11-21,0.057296891942561226,0.033484676503972764,0.0,Weekend,Fall,2021,Good,Light,No_Snow,0.0
325,2021-11-22,0.057296891942561226,0.007377979568671965,0.0,Weekday,Fall,2021,Good,Light,No_Snow,0.0
326,2021-11-23,0.03937007874015748,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
327,2021-11-24,0.04461942257217848,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
328,2021-11-25,0.08398950131233596,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
329,2021-11-26,0.04461942257217848,0.0,0.0,Weekday,Fall,2021,Good,Dry,No_Snow,0.0
330,2021-11-27,0.08661417322834646,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
331,2021-11-28,0.13385826771653542,0.0,0.0,Weekend,Fall,2021,Normal,Dry,No_Snow,0.0
332,2021-11-29,0.15223097112860892,0.0,0.0,Weekday,Fall,2021,Normal,Dry,No_Snow,0.0
333,2021-11-30,0.06036745406824147,0.15437003405221342,0.0,Weekday,Fall,2021,Normal,Moderate,No_Snow,0.0
334,2021-12-01,0.028871391076115485,0.0,0.0,Weekday,Winter,2021,Good,Dry,No_Snow,0.0
335,2021-12-02,0.04461942257217848,0.0005675368898978435,0.0,Weekday,Winter,2021,Good,Light,No_Snow,0.0
336,2021-12-03,0.03674540682414698,0.002270147559591374,0.0,Weekday,Winter,2021,Good,Light,No_Snow,0.0
337,2021-12-04,0.03674540682414698,0.0,0.0,Weekend,Winter,2021,Good,Dry,No_Snow,0.0
338,2021-12-05,0.08398950131233596,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,0.0
339,2021-12-06,0.10761154855643046,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
340,2021-12-07,0.11023622047244094,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
341,2021-12-08,0.08661417322834646,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
342,2021-12-09,0.07611548556430446,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
343,2021-12-10,0.06561679790026247,0.003972758229284903,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,0.0
344,2021-12-11,0.16010498687664043,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,0.0
345,2021-12-12,0.08923884514435695,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,0.0
346,2021-12-13,0.031496062992125984,0.0,0.0,Weekday,Winter,2021,Good,Dry,No_Snow,0.0
347,2021-12-14,0.07349081364829396,0.006810442678774121,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,0.0
348,2021-12-15,0.19160104986876642,0.011918274687854712,0.0,Weekday,Winter,2021,Bad,Light,No_Snow,0.0
349,2021-12-16,0.2020997375328084,0.0,0.0,Weekday,Winter,2021,Bad,Dry,No_Snow,0.0
350,2021-12-17,0.06561679790026247,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
351,2021-12-18,0.047244094488188976,0.015891032917139614,4.4,Weekend,Winter,2021,Good,Light,Moderate_Snow,0.31884057971014496
352,2021-12-19,0.05249343832020997,0.001135073779795687,4.6,Weekend,Winter,2021,Good,Light,Moderate_Snow,0.3333333333333333
353,2021-12-20,0.11548556430446194,0.0,1.8,Weekday,Winter,2021,Normal,Dry,Light_Snow,0.13043478260869565
354,2021-12-21,0.13385826771653542,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
355,2021-12-22,0.06824146981627296,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
356,2021-12-23,0.09186351706036745,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
357,2021-12-24,0.12073490813648294,0.001135073779795687,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,0.0
358,2021-12-25,0.047244094488188976,0.0,0.0,Weekend,Winter,2021,Good,Dry,No_Snow,0.0
359,2021-12-26,0.028871391076115485,0.0,0.0,Weekend,Winter,2021,Good,Dry,No_Snow,0.0
360,2021-12-27,0.06561679790026247,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
361,2021-12-28,0.13648293963254593,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,0.0
362,2021-12-29,0.16272965879265092,0.001135073779795687,0.3,Weekday,Winter,2021,Normal,Light,Light_Snow,0.021739130434782608
363,2021-12-30,0.05774278215223097,0.0,0.0,Weekday,Winter,2021,Good,Dry,No_Snow,0.0
364,2021-12-31,0.03412073490813648,0.0,0.0,Weekday,Winter,2021,Good,Dry,No_Snow,0.0
365,2022-01-01,0.06824146981627296,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
366,2022-01-02,0.08923884514435695,0.0017026106696935302,0.5,Weekend,Winter,2022,Normal,Light,Light_Snow,0.036231884057971016
367,2022-01-03,0.05249343832020997,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
368,2022-01-04,0.07611548556430446,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
369,2022-01-05,0.11548556430446194,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
370,2022-01-06,0.13385826771653542,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
371,2022-01-07,0.14960629921259844,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
372,2022-01-08,0.16272965879265092,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
373,2022-01-09,0.31758530183727035,0.0,0.0,Weekend,Winter,2022,Bad,Dry,No_Snow,0.0
374,2022-01-10,0.2335958005249344,0.005107832009080591,0.9,Weekday,Winter,2022,Bad,Light,Light_Snow,0.06521739130434782
375,2022-01-11,0.06561679790026247,0.001135073779795687,1.0,Weekday,Winter,2022,Normal,Light,Light_Snow,0.07246376811594203
376,2022-01-12,0.049868766404199474,0.0,0.2,Weekday,Winter,2022,Good,Dry,Light_Snow,0.014492753623188406
377,2022-01-13,0.05511811023622047,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
378,2022-01-14,0.06299212598425197,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
379,2022-01-15,0.11548556430446194,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
380,2022-01-16,0.09973753280839895,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
381,2022-01-17,0.05774278215223097,0.002837684449489217,0.8,Weekday,Winter,2022,Good,Light,Light_Snow,0.057971014492753624
382,2022-01-18,0.07874015748031496,0.0,0.5,Weekday,Winter,2022,Normal,Dry,Light_Snow,0.036231884057971016
383,2022-01-19,0.12598425196850394,0.009648127128263339,3.5,Weekday,Winter,2022,Normal,Light,Moderate_Snow,0.2536231884057971
384,2022-01-20,0.09973753280839895,0.0,2.4,Weekday,Winter,2022,Normal,Dry,Moderate_Snow,0.17391304347826086
385,2022-01-21,0.09448818897637795,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
386,2022-01-22,0.15748031496062992,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
387,2022-01-23,0.1863517060367454,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
388,2022-01-24,0.04199475065616798,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
389,2022-01-25,0.07611548556430446,0.003972758229284903,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
390,2022-01-26,0.15223097112860892,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
391,2022-01-27,0.14698162729658792,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
392,2022-01-28,0.06824146981627296,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
393,2022-01-29,0.06299212598425197,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
394,2022-01-30,0.07349081364829396,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
395,2022-01-31,0.08661417322834646,0.006810442678774121,1.8,Weekend,Winter,2022,Normal,Light,Light_Snow,0.13043478260869565
396,2022-02-01,0.11548556430446194,0.009648127128263339,5.0,Weekend,Winter,2022,Normal,Light,Moderate_Snow,0.36231884057971014
397,2022-02-02,0.07086614173228346,0.0,0.5,Weekend,Winter,2022,Normal,Dry,Light_Snow,0.036231884057971016
398,2022-02-03,0.05249343832020997,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
399,2022-02-04,0.04461942257217848,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
400,2022-02-05,0.04461942257217848,0.0,0.0,Weekend,Winter,2022,Good,Dry,No_Snow,0.0
401,2022-02-06,0.03937007874015748,0.0,0.0,Weekend,Winter,2022,Good,Dry,No_Snow,0.0
402,2022-02-07,0.05774278215223097,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
403,2022-02-08,0.06561679790026247,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
404,2022-02-09,0.09448818897637795,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
405,2022-02-10,0.12335958005249342,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
406,2022-02-11,0.25196850393700787,0.0,0.0,Weekday,Winter,2022,Bad,Dry,No_Snow,0.0
407,2022-02-12,0.2335958005249344,0.0,0.0,Weekend,Winter,2022,Bad,Dry,No_Snow,0.0
408,2022-02-13,0.13648293963254593,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
409,2022-02-14,0.11023622047244094,0.009648127128263339,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
410,2022-02-15,0.1014212846035755,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
411,2022-02-16,0.06299212598425197,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
412,2022-02-17,0.06824146981627296,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
413,2022-02-18,0.11286089238845143,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
414,2022-02-19,0.10498687664041995,0.0005675368898978435,0.1,Weekend,Winter,2022,Normal,Light,Light_Snow,0.007246376811594203
415,2022-02-20,0.07349081364829396,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
416,2022-02-21,0.06561679790026247,0.0005675368898978435,0.0,Weekday,Winter,2022,Normal,Light,No_Snow,0.0
417,2022-02-22,0.06824146981627296,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
418,2022-02-23,0.05774278215223097,0.0,0.0,Weekday,Winter,2022,Good,Dry,No_Snow,0.0
419,2022-02-24,0.06561679790026247,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
420,2022-02-25,0.16010498687664043,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
421,2022-02-26,0.13910761154855644,0.0062429057888762785,0.0,Weekend,Winter,2022,Normal,Light,No_Snow,0.0
422,2022-02-27,0.11548556430446194,0.0,0.0,Weekend,Winter,2022,Normal,Dry,No_Snow,0.0
423,2022-02-28,0.09973753280839895,0.0,0.0,Weekday,Winter,2022,Normal,Dry,No_Snow,0.0
424,2022-03-01,0.06824146981627296,0.013053348467650399,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,0.0
425,2022-03-02,0.05774278215223097,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
426,2022-03-03,0.10498687664041995,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
427,2022-03-04,0.2099737532808399,0.0,0.0,Weekday,Spring,2022,Bad,Dry,No_Snow,0.0
428,2022-03-05,0.27034120734908135,0.0,0.0,Weekend,Spring,2022,Bad,Dry,No_Snow,0.0
429,2022-03-06,0.10761154855643046,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
430,2022-03-07,0.12965118490623453,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
431,2022-03-08,0.13123359580052493,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
432,2022-03-09,0.1443569553805774,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
433,2022-03-10,0.14960629921259844,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
434,2022-03-11,0.16272965879265092,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
435,2022-03-12,0.1548556430446194,0.01475595913734393,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,0.0
436,2022-03-13,0.01837270341207349,0.2389330306469921,0.0,Weekend,Spring,2022,Good,Moderate,No_Snow,0.0
437,2022-03-14,0.12965118490623453,0.04937570942111238,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
438,2022-03-15,0.09186351706036745,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
439,2022-03-16,0.14960629921259844,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
440,2022-03-17,0.13385826771653542,0.006810442678774121,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
441,2022-03-18,0.12965118490623453,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
442,2022-03-19,0.12965118490623453,0.08286038592508514,0.7,Weekend,Spring,2022,Normal,Moderate,Light_Snow,0.050724637681159424
443,2022-03-20,0.04461942257217848,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,0.0
444,2022-03-21,0.06299212598425197,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
445,2022-03-22,0.08136482939632546,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
446,2022-03-23,0.06561679790026247,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
447,2022-03-24,0.09711286089238845,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
448,2022-03-25,0.14698162729658792,0.06186152099886494,0.0,Weekday,Spring,2022,Normal,Moderate,No_Snow,0.0
449,2022-03-26,0.12965118490623453,0.11237230419977301,0.0,Weekend,Spring,2022,Normal,Moderate,No_Snow,0.0
450,2022-03-27,0.07086614173228346,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
451,2022-03-28,0.08136482939632546,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
452,2022-03-29,0.08398950131233596,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
453,2022-03-30,0.07349081364829396,0.002270147559591374,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,0.0
454,2022-03-31,0.04199475065616798,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
455,2022-04-01,0.12965118490623453,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
456,2022-04-02,0.06824146981627296,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
457,2022-04-03,0.09711286089238845,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
458,2022-04-04,0.11023622047244094,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
459,2022-04-05,0.08661417322834646,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
460,2022-04-06,0.11023622047244094,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
461,2022-04-07,0.08398950131233596,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
462,2022-04-08,0.12073490813648294,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
463,2022-04-09,0.13123359580052493,0.002837684449489217,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,0.0
464,2022-04-10,0.11286089238845143,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
465,2022-04-11,0.07349081364829396,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
466,2022-04-12,0.049868766404199474,0.002837684449489217,0.0,Weekday,Spring,2022,Good,Light,No_Snow,0.0
467,2022-04-13,0.013123359580052493,0.007377979568671965,0.0,Weekday,Spring,2022,Good,Light,No_Snow,0.0
468,2022-04-14,0.015748031496062992,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,0.0
469,2022-04-15,0.12965118490623453,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
470,2022-04-16,0.08136482939632546,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
471,2022-04-17,0.10236220472440945,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,0.0
472,2022-04-18,0.11023622047244094,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
473,2022-04-19,0.13648293963254593,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
474,2022-04-20,0.13385826771653542,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,0.0
