STA_LOC,RENT_NM,STAT_DATA,RENT_CNT,RTN_CNT,START_INDEX,END_INDEX,RNUM
강서구,1197. 엠펠리체 호텔 건너편,2022-07-01,162,180,0,0,653
강서구,1198. LG 사이언스파크,2022-07-01,41,25,0,0,654
송파구,2616. 거여동 사거리,2022-07-01,21,23,0,0,655
송파구,2617. 가락삼환아파트 앞,2022-07-01,26,26,0,0,656
강서구,2701. 마곡나루역 5번출구 뒤편,2022-07-01,415,413,0,0,657
송파구,2621. 한성백제역 2번 출구,2022-07-01,132,120,0,0,658
종로구,356. KT혜화지사 앞,2022-07-01,61,60,0,0,659
송파구,2622. 올림픽공원역 3번출구,2022-07-01,276,263,0,0,660
용산구,846. 용산중학교,2022-07-01,59,52,0,0,661
광진구,3542. 래미안 구의파크 스위트,2022-07-01,96,111,0,0,662
성북구,1375. 생명의 전화 종합복지관 앞 교차로,2022-07-01,55,40,0,0,663
강북구,1547. 꿈의숲 롯데캐슬,2022-07-01,26,12,0,0,664
강북구,1548. 북서울 꿈의숲 서문,2022-07-01,24,12,0,0,665
도봉구,1742. 북한산 코오롱 하늘채,2022-07-01,70,67,0,0,666
강서구,2702. 마곡 엠밸리2단지,2022-07-01,97,89,0,0,667
송파구,2618. 삼전역 1번출구,2022-07-01,72,77,0,0,668
송파구,2619. 석촌고분역 4번출구,2022-07-01,82,101,0,0,669
종로구,358. 성균관대입구 사거리 A,2022-07-01,64,67,0,0,670
송파구,2620. 송파나루역 4번 출구옆,2022-07-01,245,265,0,0,671
양천구,765. 오목교역 3번출구,2022-07-01,331,307,0,0,672
구로구,1999. 수궁동 성당 주변,2022-07-01,33,37,0,0,673
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,2022-07-01,82,59,0,0,674
금천구,1859. 대륭테크노타운 18차,2022-07-01,48,40,0,0,675
서초구,2510. JW타워,2022-07-01,10,8,0,0,676
양천구,766. 신목동역 3번출구,2022-07-01,78,65,0,0,677
서초구,2511. 이수역 6번출구 앞,2022-07-01,71,66,0,0,678
종로구,359. 원남동사거리,2022-07-01,58,60,0,0,679
노원구,1693. 원자력 병원,2022-07-01,13,14,0,0,680
동작구,2071. 대림아파트 후문 상가 옆,2022-07-01,30,2,0,0,681
성북구,1376. 한국과학기술연구원 중문,2022-07-01,29,15,0,0,682
성북구,1377. 한국과학기술연구원 북문,2022-07-01,11,7,0,0,683
종로구,361. 동묘앞역 1번출구 뒤,2022-07-01,154,168,0,0,684
은평구,972. 수색역,2022-07-01,77,79,0,0,685
종로구,462. 신영동삼거리(북악터널방향),2022-07-01,5,4,0,0,686
구로구,2801. 대륭포스트타워1차,2022-07-01,135,100,0,0,687
마포구,440. 하늘공원 입구,2022-07-01,42,36,0,0,688
종로구,464. 삼청동 골목,2022-07-01,40,32,0,0,689
관악구,2185. 대학동 고시촌,2022-07-01,42,41,0,0,690
동대문구,664. 서울시립대 건설공학관,2022-07-01,18,18,0,0,691
종로구,465. 삼청공원 앞,2022-07-01,12,2,0,0,692
종로구,362. 청계8가사거리 A,2022-07-01,81,103,0,0,693
광진구,3543. 세종대학교(학술정보원),2022-07-01,17,16,0,0,694
중구,441.염천교사거리,2022-07-01,32,25,0,0,695
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),2022-07-01,32,35,0,0,696
강동구,1064.중앙보훈병원역 1번출구,2022-07-01,26,10,0,0,697
강동구,1065.보훈병원 후문옆(더 원커피),2022-07-01,12,12,0,0,698
강동구,1066.생태공원앞 교차로(조명탑),2022-07-01,9,8,0,0,699
강동구,1067.한영중고앞사거리,2022-07-01,11,12,0,0,700
강동구,1068.명일파출소,2022-07-01,36,35,0,0,701
중구,442.서울역 서부,2022-07-01,27,20,0,0,702
중구,443.호암아트홀,2022-07-01,7,10,0,0,703
종로구,363. 신설동역 11번출구 뒤,2022-07-01,89,95,0,0,704
중구,445.대한상공회의소,2022-07-01,99,84,0,0,705
중구,466.롯데호텔,2022-07-01,30,18,0,0,706
중구,468.웨스틴 조선호텔,2022-07-01,33,29,0,0,707
중구,469.회현역 1번출구,2022-07-01,29,18,0,0,708
중구,470.회현역 7번출구,2022-07-01,39,25,0,0,709
중구,471.회현사거리 남측,2022-07-01,48,37,0,0,710
중구,472.삼일교(시그니쳐 타워),2022-07-01,101,63,0,0,711
중구,473.을지로4가역 9번출구,2022-07-01,89,88,0,0,712
종로구,364. 창신역 1번출구 앞,2022-07-01,20,24,0,0,713
중구,474.동대문역사문화공원역 1번출구 뒤편,2022-07-01,100,76,0,0,714
중구,475.DDP 패션몰,2022-07-01,97,47,0,0,715
중구,476.광희문,2022-07-01,30,32,0,0,716
중구,477.앰배서더 호텔 주변,2022-07-01,31,6,0,0,717
중구,479.동대입구역 3번 출구,2022-07-01,14,14,0,0,718
중구,480.약수역 6번 출구,2022-07-01,17,16,0,0,719
중구,481.신당역 10번 출구,2022-07-01,102,83,0,0,720
중구,483.남산타운아파트 버스정류장,2022-07-01,4,5,0,0,721
중구,484.도동삼거리,2022-07-01,5,5,0,0,722
중구,485.서울역5번출구,2022-07-01,62,61,0,0,723
송파구,2641.송파역 4번출구,2022-07-01,150,147,0,0,724
송파구,2642.마천동 성내천 쉼터,2022-07-01,63,60,0,0,725
송파구,2643.풍납중학교 측면,2022-07-01,17,21,0,0,726
송파구,2644. 성내5교,2022-07-01,66,61,0,0,727
송파구,2645.잠실나들목2(엘스아파트136동),2022-07-01,29,35,0,0,728
종로구,3401.창신두산아파트,2022-07-01,9,12,0,0,729
종로구,3402.이화공영주차장,2022-07-01,19,21,0,0,730
마포구,113. 홍대입구역 2번출구 앞,2022-07-01,282,305,0,0,731
종로구,367. 독립문역 3-1번출구 ,2022-07-01,71,58,0,0,732
종로구,3403.서울특별시 교육청,2022-07-01,13,3,0,0,733
종로구,3404.서울특별시 중부교육지원청,2022-07-01,10,6,0,0,734
종로구,3405.파크팰리스,2022-07-01,62,65,0,0,735
종로구,3407.안국동사거리(신),2022-07-01,108,96,0,0,736
종로구,3408.종로타워빌딩,2022-07-01,63,54,0,0,737
종로구,3410.종로3가역 8번출구,2022-07-01,168,163,0,0,738
종로구,3411.종묘,2022-07-01,48,40,0,0,739
종로구,3412.세운상가,2022-07-01,41,39,0,0,740
종로구,368. SK 서린빌딩 앞,2022-07-01,107,87,0,0,741
종로구,3413.종로플레이스,2022-07-01,106,120,0,0,742
종로구,3414.종로5가역 4번출구,2022-07-01,44,37,0,0,743
종로구,3415.동대문역6번출구,2022-07-01,86,74,0,0,744
종로구,3416.동묘앞역 6번출구,2022-07-01,99,91,0,0,745
종로구,3417.창신3동주민센터,2022-07-01,58,65,0,0,746
종로구,3418.창신역2번 출구,2022-07-01,7,9,0,0,747
종로구,3419.국립어린이과학관,2022-07-01,23,19,0,0,748
종로구,3420. 성균관대입구 사거리 B,2022-07-01,69,70,0,0,749
종로구,3421.혜화역 1번출구,2022-07-01,115,104,0,0,750
종로구,3422.성균관대 정문,2022-07-01,89,95,0,0,751
종로구,369. 광화문 시민열린마당,2022-07-01,82,68,0,0,752
종로구,3423.현대그룹(본사),2022-07-01,44,43,0,0,753
종로구,3425.광화문 풍림스페이스본 1단지앞,2022-07-01,41,42,0,0,754
종로구,3426.독립문역 2번출구 뒤,2022-07-01,17,10,0,0,755
종로구,3427.인왕산 아이파크 정문,2022-07-01,17,13,0,0,756
종로구,3428.서울미술관,2022-07-01,9,5,0,0,757
종로구,3429.HW컨벤션센터 앞,2022-07-01,11,12,0,0,758
종로구,3430.구기치안센터 앞,2022-07-01,10,2,0,0,759
종로구,3431.로제우스 레포츠센터,2022-07-01,8,10,0,0,760
종로구,3432.종로2가 사거리,2022-07-01,57,56,0,0,761
종로구,348. 독립문역 사거리,2022-07-01,55,44,0,0,762
강동구,1069.강동경희대학교병원 입구,2022-07-01,37,17,0,0,763
강동구,1070.(시립)고덕평생학습관,2022-07-01,40,37,0,0,764
강동구,1071.명일근린공원공동체텃밭,2022-07-01,17,16,0,0,765
강동구,1072.고덕역 5번출구,2022-07-01,53,55,0,0,766
강동구,1073. SSTS 몰 앞,2022-07-01,43,42,0,0,767
강동구,1074.대명초교입구 사거리,2022-07-01,65,63,0,0,768
강동구,1075.천동초교 삼거리,2022-07-01,50,58,0,0,769
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),2022-07-01,88,96,0,0,770
강동구,1077.강동역 1번출구 앞,2022-07-01,93,94,0,0,771
강동구,1078.둔촌사거리,2022-07-01,131,127,0,0,772
강동구,1079.강일동입구교차로,2022-07-01,25,35,0,0,773
강동구,1080.엘웨딩,2022-07-01,41,37,0,0,774
강동구,1081.트레빌빌딩,2022-07-01,60,62,0,0,775
강동구,1082.중앙보훈병원역3번출구,2022-07-01,4,4,0,0,776
강동구,1083.광문고교사거리(아이파크),2022-07-01,26,27,0,0,777
강동구,1085.래미안 솔베뉴(고덕로),2022-07-01,33,34,0,0,778
강동구,1086.래미안 솔베뉴(구천면로),2022-07-01,46,49,0,0,779
강동구,1088.풍납사거리(강동),2022-07-01,68,63,0,0,780
강동구,1089.고덕 래미안힐스테이트(201동),2022-07-01,11,7,0,0,781
중구,370. 시청역(2호선) 9번출구 뒤,2022-07-01,150,120,0,0,782
강동구,1090.상일동역 2번출구 앞,2022-07-01,125,124,0,0,783
송파구,2623.석촌동 주민센터,2022-07-01,131,152,0,0,784
송파구,2625.가락종합 사회복지관,2022-07-01,24,26,0,0,785
송파구,"2626.경찰병원역 1,2번 출구 사이",2022-07-01,38,46,0,0,786
송파구,2627.문정시영아파트 5동 앞 공원,2022-07-01,44,25,0,0,787
송파구,2628.문정역 1번출구,2022-07-01,100,102,0,0,788
송파구,2630.서울방이동 고분군,2022-07-01,90,89,0,0,789
송파구,2631.배명고등학교,2022-07-01,44,50,0,0,790
송파구,2632.석촌고분역 2번 출구,2022-07-01,122,117,0,0,791
중구,371. 동대입구역 6번출구 뒤,2022-07-01,30,24,0,0,792
송파구,2633.송파학사 옆,2022-07-01,63,44,0,0,793
송파구,2634.위례포레샤인아파트 2318동,2022-07-01,37,44,0,0,794
송파구,2635.잠실새내역 1번출구,2022-07-01,121,116,0,0,795
송파구,2637. 아시아지하보도 14번 출구,2022-07-01,130,117,0,0,796
송파구,2638.쌍용아파트,2022-07-01,79,85,0,0,797
송파구,2639.석촌역 8번출구,2022-07-01,173,168,0,0,798
송파구,2646.레이크펠리스101동앞,2022-07-01,164,168,0,0,799
송파구,2647.잠실 자전거 수리센터 앞,2022-07-01,152,151,0,0,800
송파구,2648.헬리오시티 112동 앞,2022-07-01,60,69,0,0,801
중구,372. 약수역 3번출구 뒤,2022-07-01,43,50,0,0,802
송파구,2649.오금공원사거리2,2022-07-01,19,11,0,0,803
송파구,2650.위례22단지 2208동 다리앞,2022-07-01,26,29,0,0,804
송파구,2651.경찰병원역 3번출구 앞,2022-07-01,63,68,0,0,805
송파구,2652.송파 레미니스1단지 102동 앞,2022-07-01,52,52,0,0,806
송파구,2653.올림픽공원사거리(선수촌아파트),2022-07-01,73,68,0,0,807
송파구,2654.올림픽선수촌아파트 136동 앞,2022-07-01,26,32,0,0,808
송파구,2655.송이공원,2022-07-01,32,31,0,0,809
송파구,2657.송파 파인타운 11단지 ,2022-07-01,33,36,0,0,810
송파구,2656.풍납동 아이파크 107동 앞,2022-07-01,78,75,0,0,811
강남구,2413.도곡역 1번 출구,2022-07-01,53,44,0,0,812
강남구,2414. 도곡역 아카데미스위트 앞,2022-07-01,57,61,0,0,813
강남구,2415.한티역 롯데백화점 앞,2022-07-01,36,33,0,0,814
강남구,2416.한티역 6번 출구,2022-07-01,44,26,0,0,815
강남구,"2417.선정릉 디캠프(D,CAMP)앞",2022-07-01,10,9,0,0,816
강남구,2418.봉은사역 7번 출구 ,2022-07-01,53,50,0,0,817
강남구,"2419.봉은사역 1,2번 출구 ",2022-07-01,37,33,0,0,818
강남구,2420.학여울역 사거리(LG베스트샵 앞),2022-07-01,32,29,0,0,819
강남구,2421. 신논현역 4번출구,2022-07-01,37,29,0,0,820
강남구,2422.수서동 성당 맞은편,2022-07-01,23,32,0,0,821
강남구,2423.영희초교 사거리(래미안개포루체하임),2022-07-01,39,48,0,0,822
중구,374. 청구역 2번출구 앞,2022-07-01,88,78,0,0,823
강남구,2425.세곡동 사거리(대왕초등학교 정류장),2022-07-01,5,5,0,0,824
강남구,2426.강남한신휴플러스 6단지,2022-07-01,21,21,0,0,825
강남구,2427.개포고등학교 정문앞,2022-07-01,12,13,0,0,826
강남구,2428.롯데리아 개포점앞,2022-07-01,16,21,0,0,827
강남구,2429.압구정로데오역 6번출구,2022-07-01,33,33,0,0,828
강남구,2430.강남파이낸스센터앞(역삼역2번출구),2022-07-01,25,26,0,0,829
강남구,2431.대치역 7번출구,2022-07-01,63,58,0,0,830
서초구,2514.사평역 2번출구,2022-07-01,27,21,0,0,831
마포구,118. 광흥창역 2번출구 앞,2022-07-01,32,36,0,0,832
서초구,2515.서초초등학교 후문,2022-07-01,50,49,0,0,833
서초구,2516.본마을 노인복지센터 앞,2022-07-01,8,9,0,0,834
서초구,2517. 서초그랑자이 앞,2022-07-01,3,5,0,0,835
서초구,2518. 서초동 현대아파트 앞,2022-07-01,17,19,0,0,836
서초구,2519.서초2교(사임당로 방면),2022-07-01,8,11,0,0,837
서초구,2520.서초1교 (진흥아파트 방면),2022-07-01,19,19,0,0,838
서초구,2521.서초 크로바타워 앞,2022-07-01,21,19,0,0,839
서초구,2523.뉴코아 킴스클럽 앞,2022-07-01,28,30,0,0,840
서초구,2524.반포쇼핑타운 8동 앞,2022-07-01,59,45,0,0,841
서초구,2525.반포쇼핑타운 2동 앞,2022-07-01,136,140,0,0,842
서초구,2526.반포경남쇼핑 앞,2022-07-01,9,12,0,0,843
서초구,2527.반포중학교 앞(세화여고 맞은편),2022-07-01,23,22,0,0,844
서초구,2528.함지박 사거리,2022-07-01,46,48,0,0,845
서초구,2529.우리은행 방배동지점 앞,2022-07-01,37,40,0,0,846
서초구,2530.삼호3차아파트 앞,2022-07-01,67,64,0,0,847
서초구,2531.멤피스아파트 앞,2022-07-01,51,61,0,0,848
서초구,2532.국립국악원 앞,2022-07-01,1,1,0,0,849
서초구,2533.한가람미술관 앞,2022-07-01,3,4,0,0,850
서초구,2535.신반포역 3번출구 뒤,2022-07-01,11,13,0,0,851
서초구,2536.서초종합체육관 입구,2022-07-01,2,1,0,0,852
서초구,2537.양재역 8번출구 앞,2022-07-01,41,34,0,0,853
서초구,2538.사평리근린공원,2022-07-01,54,43,0,0,854
서초구,2540.반포천 앞,2022-07-01,52,56,0,0,855
서초구,2541.옛골 입구,2022-07-01,10,2,0,0,856
서초구,2542.신논현타워 앞,2022-07-01,31,28,0,0,857
서초구,2545.국립중앙도서관(국제회의장옆),2022-07-01,18,7,0,0,858
금천구,1861.IBK기업은행 석수역 지점 앞,2022-07-01,7,7,0,0,859
금천구,1862.스타즈호텔독산 빌딩 앞,2022-07-01,48,41,0,0,860
금천구,1863.위너스 스포츠클럽 골프연습장옆,2022-07-01,16,19,0,0,861
금천구,1864.산호시티빌 옆,2022-07-01,15,8,0,0,862
금천구,1865.금천구청앞(M빌딩),2022-07-01,17,19,0,0,863
금천구,1866.서울안천초등학교 옆,2022-07-01,6,10,0,0,864
금천구,1867.대륭포스트타워6차 앞,2022-07-01,208,199,0,0,865
금천구,1868.우리은행 시흥남자동화점 앞,2022-07-01,18,15,0,0,866
중구,379. 서울역9번출구,2022-07-01,60,61,0,0,867
금천구,1869.롯데캐슬골드파크3차 301동 앞,2022-07-01,51,49,0,0,868
금천구,1870.독산3동주민센터 앞,2022-07-01,39,15,0,0,869
구로구,2804.항동지구 6단지 602동 앞,2022-07-01,26,19,0,0,870
구로구,2805.구로자원순환센터 ,2022-07-01,7,1,0,0,871
구로구,2806.항동지구 4단지 입구,2022-07-01,9,2,0,0,872
구로구,2807.항동지구 1단지 105동 앞,2022-07-01,10,14,0,0,873
구로구,2808.항동지구 2단지 202동 앞,2022-07-01,7,7,0,0,874
구로구,2809.항동지구 11단지 1103동 앞,2022-07-01,5,11,0,0,875
중구,380. CJ제일제당 앞,2022-07-01,49,49,0,0,876
구로구,2810.항동지구 3단지 311동 앞,2022-07-01,3,7,0,0,877
구로구,2812.항동프라자,2022-07-01,17,20,0,0,878
구로구,2813.항동지구 3단지 302동 앞,2022-07-01,1,1,0,0,879
구로구,2814.항동지구 10단지 1001동 앞,2022-07-01,9,8,0,0,880
구로구,2815.항동지구 7단지 정문,2022-07-01,24,19,0,0,881
구로구,2816.항동지구 8단지 803동옆(주차장입구),2022-07-01,4,3,0,0,882
구로구,2817.천왕이펜하우스5단지 앞,2022-07-01,11,9,0,0,883
구로구,2818.천왕이펜하우스3단지 앞,2022-07-01,14,5,0,0,884
구로구,2819.하늘숲초등학교 앞,2022-07-01,34,51,0,0,885
중구,381. 장충체육관,2022-07-01,2,3,0,0,886
구로구,2820.신세기아파트 앞,2022-07-01,40,40,0,0,887
구로구,2821.청구아파트 앞,2022-07-01,47,63,0,0,888
구로구,2822.제니스스포츠 앞,2022-07-01,22,16,0,0,889
구로구,2823.중앙유통단지 앞,2022-07-01,78,74,0,0,890
구로구,2824.미래사랑어린이공원 앞,2022-07-01,188,164,0,0,891
구로구,2825.초롱타운 앞,2022-07-01,15,16,0,0,892
구로구,2826.가마산지하보도 옆,2022-07-01,26,24,0,0,893
영등포구,295.영등포공원 분수대 앞,2022-07-01,13,10,0,0,894
영등포구,296.KT플라자 영등포점,2022-07-01,98,95,0,0,895
영등포구,297.국회3문,2022-07-01,15,9,0,0,896
중구,382. 약수역 10번출구 앞,2022-07-01,29,26,0,0,897
영등포구,298.KBS 연구동 건너편,2022-07-01,43,13,0,0,898
영등포구,299.여의도 순복음교회,2022-07-01,43,36,0,0,899
영등포구,3201.당산skv1센터,2022-07-01,87,87,0,0,900
영등포구,3202.당산롯데캐슬프레스티지,2022-07-01,134,128,0,0,901
영등포구,3203.도림동배드민턴체육관,2022-07-01,50,57,0,0,902
영등포구,3204.도림고가도로 밑,2022-07-01,41,48,0,0,903
영등포구,3205.문래현대2차,2022-07-01,74,80,0,0,904
영등포구,3206.문래동 주민센터,2022-07-01,63,63,0,0,905
영등포구,3207.양남사거리1,2022-07-01,30,30,0,0,906
중구,383. 신당역 12번 출구 뒤,2022-07-01,181,171,0,0,907
영등포구,3211.신길 래미안 프레비뉴,2022-07-01,32,32,0,0,908
영등포구,3212.신풍역 6번출구,2022-07-01,81,75,0,0,909
영등포구,3214.영등포 푸르지오 아파트 A,2022-07-01,50,62,0,0,910
영등포구,3215.강변삼성래미안,2022-07-01,47,55,0,0,911
중구,384. 종로학원본원 ,2022-07-01,8,9,0,0,912
영등포구,3219.영등포역 1번출구,2022-07-01,165,151,0,0,913
영등포구,3220.래미안에스티움 앞 (신풍로),2022-07-01,45,58,0,0,914
영등포구,3221.서울특별시 남부교육지원청,2022-07-01,43,32,0,0,915
양천구,767.신정숲속마을아파트,2022-07-01,29,11,0,0,916
양천구,768.목동5단지아파트 501동,2022-07-01,88,93,0,0,917
양천구,769.CBS방송국 앞,2022-07-01,273,246,0,0,918
양천구,770.목동역5번출구 교통정보센터 앞,2022-07-01,362,417,0,0,919
양천구,771.목동아파트 703동 앞,2022-07-01,127,119,0,0,920
양천구,"773.염창역 3, 4번 출구 사이",2022-07-01,70,64,0,0,921
마포구,114. 홍대입구역 8번출구 앞,2022-07-01,149,142,0,0,922
마포구,142. 아현역 4번출구 앞,2022-07-01,36,23,0,0,923
양천구,774.등촌역 4번 출구 ,2022-07-01,53,56,0,0,924
양천구,775.세종그랑시아 앞(102동),2022-07-01,74,40,0,0,925
양천구,776.목마공원,2022-07-01,31,24,0,0,926
양천구,777.신월6차보람아파트 앞,2022-07-01,34,33,0,0,927
양천구,779. 신정1동 주민센터 앞,2022-07-01,152,168,0,0,928
양천구,780.신정교 하부,2022-07-01,2,2,0,0,929
양천구,781.신정보도육교 아래,2022-07-01,160,210,0,0,930
양천구,782.서남병원 후문,2022-07-01,49,25,0,0,931
마포구,143. 공덕역 2번출구,2022-07-01,59,65,0,0,932
양천구,"785.양천구청, 보건소 사잇길",2022-07-01,284,247,0,0,933
양천구,786.목동아파트 8단지 상가동 앞,2022-07-01,67,89,0,0,934
양천구,787.양천아파트 입구,2022-07-01,147,155,0,0,935
양천구,788.양천구청역 2번출구 옆,2022-07-01,107,124,0,0,936
양천구,790.화곡고가 사거리,2022-07-01,38,35,0,0,937
양천구,791.현대하이페리온,2022-07-01,129,137,0,0,938
양천구,792.목동트라팰리스 웨스턴에비뉴,2022-07-01,246,235,0,0,939
강서구,2703.서울도시가스 앞 ,2022-07-01,53,57,0,0,940
종로구,486. 평창동주민센터 앞,2022-07-01,6,7,0,0,941
마포구,144. 공덕역 8번출구,2022-07-01,124,154,0,0,942
강서구,2704.홈플러스(강서점),2022-07-01,155,153,0,0,943
강서구,2706.강서공업고등학교 앞,2022-07-01,92,99,0,0,944
강서구,2707.한강아파트,2022-07-01,49,63,0,0,945
강서구,2708.강서한강자이타워 앞,2022-07-01,180,178,0,0,946
강서구,2709.강변아파트 310동 앞,2022-07-01,61,56,0,0,947
강서구,2710.라이품 공영주차장 앞,2022-07-01,86,53,0,0,948
강서구,2711.가로공원공영주차장 1번 출구,2022-07-01,60,74,0,0,949
강서구,2712.화곡터널입구교차로,2022-07-01,62,29,0,0,950
강서구,2713.우장초등학교 앞,2022-07-01,49,76,0,0,951
마포구,145. 공덕역 5번출구,2022-07-01,46,53,0,0,952
강서구,2715.마곡나루역 2번 출구 ,2022-07-01,688,689,0,0,953
강서구,2716.롯데 R&D 센터,2022-07-01,36,39,0,0,954
강서구,2717.LG유플러스 마곡사옥,2022-07-01,241,238,0,0,955
강서구,2718.마곡수명산파크1단지,2022-07-01,98,101,0,0,956
강서구,2719.마곡문화공원,2022-07-01,212,228,0,0,957
강서구,2720.힐스테이트에코,2022-07-01,174,163,0,0,958
강서구,2721.등촌1-10단지 교차로,2022-07-01,190,202,0,0,959
강서구,2722.마곡 문영비지웍스,2022-07-01,89,91,0,0,960
양천구,793.목동5단지아파트 534동,2022-07-01,108,114,0,0,961
마포구,146. 마포역 2번출구 뒤,2022-07-01,126,139,0,0,962
강서구,2723.마곡 필네이처,2022-07-01,142,162,0,0,963
강서구,2724.(재)FITI시험연구원,2022-07-01,77,69,0,0,964
강서구,2725.서울식물원 식물문화센터,2022-07-01,47,24,0,0,965
강서구,2727.서울식물원 잔디마당 앞,2022-07-01,164,146,0,0,966
강서구,2728.마곡나루역 3번 출구,2022-07-01,371,401,0,0,967
강서구,2729.넥센 유니버시티 앞,2022-07-01,102,107,0,0,968
강서구,2730.마곡메가박스 앞,2022-07-01,124,113,0,0,969
강서구,2731.명덕고교,2022-07-01,52,50,0,0,970
강서구,2732.마곡수명산 1-2단지 ,2022-07-01,72,81,0,0,971
마포구,147. 마포역 4번출구 뒤,2022-07-01,136,175,0,0,972
강서구,2733.마곡13단지 정문 앞,2022-07-01,214,190,0,0,973
강서구,2735.마곡 공공청사,2022-07-01,77,73,0,0,974
강서구,2737.까치산역 3번 출구,2022-07-01,81,73,0,0,975
강서구,2739.수명산파크1단지교차로,2022-07-01,149,175,0,0,976
강서구,2740.마곡레포츠센터,2022-07-01,124,110,0,0,977
강서구,2741.마곡수명산파크5-6단지,2022-07-01,71,81,0,0,978
강서구,2742.강서구민올림픽체육센터,2022-07-01,86,88,0,0,979
마포구,148. 용강동 주민센터 앞,2022-07-01,69,86,0,0,980
노원구,1696.수락리버시티4단지,2022-07-01,38,33,0,0,981
노원구,1697.상계주공2단지 219동,2022-07-01,64,77,0,0,982
노원구,2901.공릉동풍림아파트 101동,2022-07-01,46,54,0,0,983
노원구,2902.공릉풍림아파트 108동,2022-07-01,50,52,0,0,984
노원구,2903.월계초안아파트 1단지,2022-07-01,30,29,0,0,985
마포구,150. 서강대역 2번출구 앞,2022-07-01,45,45,0,0,986
노원구,2904.중계3차청구아파트,2022-07-01,50,49,0,0,987
노원구,2907. 월계중학교,2022-07-01,14,4,0,0,988
노원구,2908. 광운대학교 중앙도서관,2022-07-01,66,63,0,0,989
노원구,2909. 석계역 3번 출구,2022-07-01,59,69,0,0,990
노원구,2910.도깨비시장,2022-07-01,89,103,0,0,991
노원구,2911.상계역중앙시장,2022-07-01,48,51,0,0,992
노원구,2912.대진고등학교,2022-07-01,79,82,0,0,993
노원구,2913.상계8동 주민센터,2022-07-01,75,82,0,0,994
노원구,2914.서울과학기술대학교(미래관),2022-07-01,32,24,0,0,995
노원구,2915.서울과학기술대학교(어학교육원),2022-07-01,90,71,0,0,996
노원구,2917.신창중학교 후문 맞은편 버스정류장,2022-07-01,52,53,0,0,997
노원구,2919.등나무 근린공원(시립북서울미술관 앞) ,2022-07-01,143,147,0,0,998
노원구,2920.상계중학교(당현2교사거리),2022-07-01,23,30,0,0,999
노원구,2921.중계역 2번출구,2022-07-01,126,121,0,0,1000
